"id","year","arm_length","athleticism_score","bio","college_class","draft_grade","draft_projection","grade","hand_size","headshot","height","nfl_comparison","overview","production_score","profile_author","pro_forty_yard_dash","sixty_yard_shuttle","size_score","sources_tell_us","strengths","weaknesses","combine_attendance","position","position_group","weight","person_id","person_display_name","person_esb_id","person_first_name","person_last_name","person_hometown","person_college_names","bench_press_designation","bench_press_repetitions","broad_jump_designation","broad_jump_inches","forty_yard_dash_designation","forty_yard_dash_seconds","ten_yard_split_designation","ten_yard_split_seconds","three_cone_drill_designation","three_cone_drill_seconds","twenty_yard_shuttle_designation","twenty_yard_shuttle_seconds","vertical_jump_designation","vertical_jump_inches","grade_explainer","ngs_explainer"
"e5f34d26-c83b-4f32-9580-cf36a581a426",2026,30.75,69.74,NA,"Junior",75.49,NA,6.27,8.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004349-5350-1810-1d34-78c7cf596e4b",71.75,NA,"Teams will be willing to take a chance on Cisse’s explosive athleticism and upside, but a refinement runway might be needed to smooth some of the rougher edges. He’s scheme-versatile in coverage and is an A-rated run supporter. Work ethic and athletic testing will work in his favor. However, a lack of instincts and break anticipation could cost him in coverage against quality route runners. His press will become a more effective weapon with technical work and his route recognition should improve with more reps. Cisse’s traits and competitiveness are clear selling points, but a lack of on-ball production and coverage consistency create a more volatile floor.",74.16,"Lance Zierlein",NA,NA,NA,"“You draft him more for tomorrow’s tools and not for today’s tape. The bad reps are going to get corrected. I like his makeup and his speed.” – AFC national scout","
Explosive athletic ability.
Has length and strength to become more disruptive in press.
Sits on short routes and squeezes work space from off-man.
Quick dig-and-trigger to the throw from the top of his drop.
Imposes size on catch point when he’s tight in coverage.
Long speed to stay in-phase with deep routes.
Supports the run like a box safety.
Beats blockers with quickness and meets runners at or near the line.
","
Below-average in route recognition and break matching from off.
Struggles to find playmaking positioning with back to the ball.
Below-average tracking and adjustments on downfield 50/50 balls.
Needs to more consistently read/react to quarterback’s eyes/operation.
Ordinary career production on the ball.
",TRUE,"CB","DB",189,"32004349-5350-1810-1d34-78c7cf596e4b","Brandon Cisse","CIS501810","Brandon","Cisse","Sumter, SC","South Carolina",NA,NA,"OFFICIAL",131,NA,NA,NA,NA,NA,NA,NA,NA,"OFFICIAL",41,"Plus NFL starter. (2nd)","Good"
"0a41eb5a-e93d-4d1f-8615-f88daaf69957",2026,32.375,68.05,NA,"Senior",63.24,NA,6.1,9.25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/3200434c-4566-9554-9736-6eca03823b35",75,NA,"Stubby but stout, Cleveland fights hard to muddy the A-gaps. He has heavy hands that shock on impact and he’s capable of quickly controlling/shedding. His lack of length requires him to gain an early advantage or risk being neutralized by big, long guards. Limited range as a run defender and an inability to pressure the pocket cap his draft slotting and upside. Cleveland’s strength and anchor should help him clog interior lanes as a rotational nose tackle.",60.49,"Lance Zierlein",NA,NA,NA,NA,"
Thick-boned with broad hips and chest.
Burrows low and explodes into double-teams, looking to split them.
Hands are twitchy and powerful to jolt and command the block.
Presses the block, reads the runner and quickly sheds.
Excellent contact balance and sits heavy in his spot through contact.
Rarely see him knocked to the ground or even off-balance.
","
Below-average first-step quickness off the ball.
Lateral zone blocks consistently get to seal positioning.
Gathered in by physical, longer-armed guards at the point.
Sluggish change of direction as a tackler inside.
Unable to beat protection to the edges due to slower feet.
",TRUE,"DT","DL",307,"3200434c-4566-9554-9736-6eca03823b35","Brandon Cleveland","CLE669554","Brandon","Cleveland","Tampa, FL","N.C. State",NA,NA,NA,NA,"OFFICIAL",5.12,"UNOFFICIAL",1.78,NA,NA,NA,NA,NA,NA,"Good backup with eventual starter potential. (3rd-4th)","Below Avg."
"e1f9e653-e1b3-4886-80c9-03c873be0784",2026,29.375,81.42,NA,"Senior",76.57,NA,5.89,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32005448-4f49-5568-b2b0-2cb4177dc9ca",69.375,"J.J. Nelson","Thompson is a slightly built, vertical threat with rocket boosters in his shoes. With a career average of 39.8 yards per touchdown catch, there is no denying where his value lives. His acceleration phase is long-lasting, creating easy wins over the top and requiring safety involvement in man coverage. He struggles with traditional, non-vertical routes and finishing contested catches. He’s not a catch-and-run specialist underneath but is dangerous crossing the hashes. He’s dealt with injuries dating back to high school, missing significant time in 2023 due to ankle and hamstring ailments. A lack of size and versatility create challenges for his long-term projection, so diversifying his portfolio of offerings might be necessary for him to stick on a roster long-term.",70.9,"Lance Zierlein",NA,NA,NA,NA,"
One of the fastest players in the draft class.
Sudden feet allow shifty release against press.
Requires additional attention from coverage over the top.
Glides on grass, eating up corners before they can flip and run.
Seven of his 10 career touchdowns came on plays of 42+ yards
Hash-crossing routes offer him a dangerous post-catch runway.
His lone career punt return went for 44 yards in 2025.
","
Coasts into the top of the route instead of snapping it off.
Routes are poorly disguised and lack tempo changes.
Small frame sees him bullied at catch-points.
Has trouble tracking and adjusting to deep throws.
Lacks soft hands and steady catch focus.
Uninspiring run-after-catch on hitches and screens.
",TRUE,"WR","WR",164,"32005448-4f49-5568-b2b0-2cb4177dc9ca","Brenen Thompson","THO495568","Brenen","Thompson","Spearman, TX","Mississippi State",NA,NA,NA,NA,"OFFICIAL",4.26,"UNOFFICIAL",1.54,NA,NA,NA,NA,NA,NA,"Average backup or special-teamer. (5th-6th)","Good"
"94832134-d876-47b6-bcad-2f199ea0a940",2026,30.375,NA,NA,"Senior",NA,NA,5.95,9.25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32005448-4f82-6739-ac4a-d0cb73479bcc",73.25,NA,"Australian punter with adequate drive power and above-average hang time. Thorson gets good leg extension and has the ability to generate consistent lift, allowing the cover team to swarm when punts are returnable. He displayed vast improvement in touch with his coffin-corner kicks in 2025 and checks the boxes to be a Day 3 pick.",NA,"Lance Zierlein",NA,NA,NA,NA,"
Plenty of leg to flip the field when he needs to do so.
Limits returnable punts and yardage on returns.
Vastly improved in keeping pooch punts out of the end zone in 2025.
Good pooch-flop technique to create check-ups when it lands.
Athleticism and toughness to make tackles if necessary.
","
Touch-to-toe time needs to be a shade quicker.
Hasn’t had to punt in inclement weather often.&nbsp;
Punter-only with no kickoff experience.
",TRUE,"P","SPEC",237,"32005448-4f82-6739-ac4a-d0cb73479bcc","Brett Thorson","THO826739","Brett","Thorson","Melbourne, Australia","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Traits or talent to be more than average backup. (4th)",NA
"b36e0836-38f2-4cf9-bfe0-f9a9e9724795",2026,NA,69.42,NA,"R-Junior",74.46,NA,6.22,NA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-draft-headshots/2026/32005041-5247-0372-b7f1-67fe6e9cf1c8",76,NA,"Tackle-to-center prospect with well-composed frame, good body control and sound technique. Parker consistently centers his blocks and operates with inside hands/good grip strength. He gets to his landmarks under control as a move blocker, has average drive strength on gap-scheme blocks and constantly covers his target. His underhook punch has some pepper to it, but below-average length makes timing and anchor essential. He plays with a quality mirror and clearly sees rush games. Parker’s measurables are average but he plays like a future starting center with guard flexibility.",71.5,"Lance Zierlein",NA,NA,NA,NA,"
Should offer immediate C/G roster flexibility.
Plays with inside hands and grip strength to latch in.
Effective landmarks and timing on cut-offs and climbs.
Finds center of block fits using footwork and subtle adjustments.
Movements in pass/run are very controlled and balanced.
Throws underhook punch with good force.
Redirects weight to maintain a fluid protection mirror.
Sees rush games developing and quickly responds.
","
Average mass and play strength along the interior.
Can be beaten by long defenders.
Pushes as drive blocker but lacks drive power in his lowers.
Average depth of anchor against power.
Will have to quicken his punch pace due to lack of length.
Average recovery and redirect once rusher hits his edge.
",TRUE,"C","OL",306,"32005041-5247-0372-b7f1-67fe6e9cf1c8","Brian Parker II","PAR470372","Brian","Parker","Cincinnati, OH","Duke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Average NFL starter. (2nd-3rd)","Avg."
"7d45f3cc-7af0-4295-9719-8bc38535a865",2026,30.75,70.54,NA,"Senior",74.69,NA,5.98,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/3200424f-4568-7650-6550-48a249762040",73.25,NA,"Two-sport standout at Oregon who passed on a chance to start his baseball career, choosing to pursue an NFL opportunity instead. The former walk-on plays like the chip never left his shoulder. He’s fearless in his downhill approach, which leads to feast-or-famine results in the run game. His size, speed and athleticism are average, but his competitive will and motor cover some of that up. Boettcher profiles as an NFL backup but his special-teams talent could be his ticket to a higher draft slotting.",74.19,"Lance Zierlein",NA,NA,NA,NA,"
Fearless mindset to race downhill and attack blockers.
Strikes and separates from climbing blocks to stay play-ready.
Had a solid week of practice at the Senior Bowl.
Uses slow-and-go speed alterations to mirror runner’s movements.&nbsp;
Presses deep before hitting blocker with side-step on blitzes.
Will be an instant five-phase special teams option.
Two-sport standout who was selected in the 2024 MLB Draft.
","
Average size with below-average reactive athleticism.
More “see it” than “anticipate it” in responding to the run.
Steep downhill flow causes him to lose ability to contain.
Lacks pursuit burst to keep runners from turning the corner.
Takes big, hard bites on play-action and loses positioning.
Slow to recognize receivers in his vicinity from zone.
",TRUE,"LB","LB",233,"3200424f-4568-7650-6550-48a249762040","Bryce Boettcher","BOE687650","Bryce","Boettcher","Eugene, OR","Oregon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Traits or talent to be more than average backup. (4th)","Avg."
"80193600-a580-4d67-9a30-2eebec2ec10c",2026,32.125,99,NA,"Senior",85.77,NA,6,9.25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004c41-4e01-6345-8092-4a076edb3284",75.375,NA,"Fifth-year senior with two seasons of explosive production as a boundary target. Lance lacks release quickness/short-area agility as a route-runner but possesses outstanding ball skills and positional instincts that allow him to create catch space. He has run-by speed on the FCS level but won’t be able to rely on pure gas to beat NFL coverage. He will have to spend more time polishing up his route work. Lance needs a more intentional route tree on the next level, but he’s smart, has good ball skills and should compete for a role as a backup.",79.2,"Lance Zierlein",NA,NA,NA,NA,"
Posted 2,157 receiving yards and 25 scores in the last two seasons.
Real build-up speed as the route progresses vertically.
Good suddenness to stop and present on stop routes.
Footwork and play strength create space at the top of the route.
Intentional with bodying and shielding corners from his catch space.
Blue-chip ball-tracking and hand strength to finish deep throws.
Makes athletic adjustments for back-shoulder wins.
Stabs throws outside his frame with sudden, sticky hands.
","
Limited exposure to explosive athletes across from him.
Will need to diversify and refine his release against pro press.
Below-average short-area quickness and agility.
Early lean tips off out-breakers and he fails to widen windows out of turns.
Struggles to sink hips and quickly snap off comebacks.
Allows the football into his frame as a pass-catcher.
",TRUE,"WR","WR",204,"32004c41-4e01-6345-8092-4a076edb3284","Bryce Lance","LAN016345","Bryce","Lance","Marshall, MN","North Dakota State",NA,NA,"OFFICIAL",133,"OFFICIAL",4.34,"UNOFFICIAL",1.49,"OFFICIAL",7,"OFFICIAL",4.15,"OFFICIAL",41.5,"Traits or talent to be more than average backup. (4th)","Good"
"bf646753-ed47-4cd3-8a6e-0eda5ba91d6a",2026,33.125,65.81,NA,"Senior",64.41,NA,5.88,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004541-5332-3232-bd21-510e9ab3a2cc",74.125,NA,"Sixth-year senior who came in as an oversized linebacker but has filled out and embraced his role inside. Eason uses leverage and play strength to sit down and occupy blocks, but he has the short-area quickness to play in gaps. He’s missing the size/length of a natural two-gapper but he’s not often pushed around by single blocks. Though not a plus pass rusher, he has the athleticism to be better than his 2025 pressure rate suggests. Eason excels at the dirty work and projects as a backup on the interior.",60.12,"Lance Zierlein",NA,NA,NA,NA,"
Slightly squatty but stout at the point.
Gets into contact with low pads and lifts under blocker’s pads.
Nice feel for attacking and splitting double-team blocks.
Agile feet for athletic movement in short spaces.
Uses leverage and leg drive to penetrate gaps.
Twitchy strikes and active hands to defeat single blocks.
","
Needs to do a better job of reacting to lineman’s first step.
Gets his edges engulfed and sealed by big guards.
Has issues fighting off kick-out blocks on his edge.
Needs to win early in the pass rush to have a chance.
",TRUE,"DT","DL",323,"32004541-5332-3232-bd21-510e9ab3a2cc","Bryson Eason","EAS323232","Bryson","Eason","Memphis, TN","Tennessee",NA,NA,"OFFICIAL",112,"OFFICIAL",5.09,"UNOFFICIAL",1.8,NA,NA,"OFFICIAL",5,"OFFICIAL",30.5,"Average backup or special-teamer. (5th-6th)","Below Avg."
"0f64a27f-0169-4417-9fea-ab7a8e0c1867",2026,31.5,74.83,NA,"Senior",79.21,NA,6.28,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/3200434c-4121-4868-812d-25f9e902c1c7",72.875,"Kerby Joseph","A sixth-year senior, Clark’s traits won’t pop but his tape most certainly will. Clark is a coverage-versatile safety in a cornerback’s body with the talent to range over the top or man up on the slot. He plays with an overriding desire to do everything all at once – which produces spectacular takeaways and occasional breakdowns – but the good outweighs the bad. He triggers downhill in run support and tackles with proper technique, but a lack of size could lead to broken tackles/durability concerns. He might need time to acclimate to the speed/skill of his opponents but his instincts and ball skills give him a good chance to punish mistakes on the next level as an alignment-flexible option.",78.84,"Lance Zierlein",NA,NA,NA,NA,"
Posted 15 interceptions in his last four seasons, including two returned for scores.
Proactive after diagnosing route combinations.
Big second gear to run with deep targets or recover.
Plays defense with the ball skills of a wide receiver.
Sticky hands with a strong feel for lane-jumping angles.
Centers runners and finishes with wrap-and-roll technique.
Run/pass defender who can impact all three downs.
","
Can be manipulated by play-action and basic look-offs.
Needs to open and get vertical a step quicker in man.
Too willing to trust ball skills over proper positioning.
Overly aggressive angles on the throw create potential for trouble.
Tough but lacks ideal tackle strength.
Missed games due to injury in 2021, 2022 and 2025.
",TRUE,"SAF","DB",188,"3200434c-4121-4868-812d-25f9e902c1c7","Bud Clark","CLA214868","Bud","Clark","Alexandria, LA","TCU",NA,NA,"OFFICIAL",127,"OFFICIAL",4.41,"UNOFFICIAL",1.56,NA,NA,NA,NA,"OFFICIAL",38,"Plus NFL starter. (2nd)","Good"
"2acd20a2-3e12-4c34-ae57-b7011fb5e10c",2026,31.5,70.77,NA,"Junior",73.58,NA,6.29,10.125,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/3200414c-4c08-1937-3608-0c6af9b0566c",72.75,"Zaire Franklin","“Green dot” linebacker and team captain more capable of rowing the boat than making big splashes. Allen plays with toughness and control, sorting through run fits with patience and leverage in pursuit. He has average trigger quickness and pursuit speed, which forces him to work harder to get to junction points when facing climbing blockers. He has adequate size and strength with good hand strikes to play off blocks. He doesn’t blow up blocks or disrupt on the other side of the line all that often, though. He’s an effective blitzer with average man-cover talent and is capable on all three downs. Allen is a dependable starting Mike ‘backer who raises the floor of a defense.",69.17,"Lance Zierlein",NA,NA,NA,"“Gets them lined up, is tough and is a great leader.” -- NFC national scout","
Doesn’t unnecessarily rush through his scrape process.
Mirrors running backs from his perch with proper leverage.
Usually secures gap leverage when taking on blocks.
Pops and plays off the block to make tackles.
Disguises and times up his blitz take-offs in A- and B-gaps.
Technique and body control provide rare tackle-finishing success.
Stays square and keeps eyes on the prize through the tackle.
Quick close-outs from zone limit yards after the catch.
","
Isn’t going to make as many high-value plays as you might expect.
Average anticipation to play ahead of blocks.
Needs to meet lead blocks deeper in the hole.
Hip tightness inhibits stride length and pursuit speed.
Needs to slip more blocks to make more tackles.
Will have trouble making plays on the ball in man coverage.
",TRUE,"LB","LB",230,"3200414c-4c08-1937-3608-0c6af9b0566c","CJ Allen","ALL081937","CJ","Allen","Barnesville, GA","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plus NFL starter. (2nd)","Avg."
"e02d32a3-eb50-4440-a4e7-9d7ba2d0f694",2026,31.75,68.71,NA,"Senior",73.41,NA,5.84,9.25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004441-4e49-0797-9e3e-b27051043f49",74.25,NA,"Daniels has a tremendous feel for creating catch opportunities with varied route tempo, body control and late separation tactics. He will struggle against a quality press and might need to be schemed into releases against certain corners. Daniels excels in putting himself between the throw and the defender, winning contested catches at a high rate during his time at LSU (2024) and Miami (2025). He’s confident, crafty and focused, but he’s average after the catch and unlikely to help on special teams, so his road to a roster spot will be challenging.",72.58,"Lance Zierlein",NA,NA,NA,NA,"
Plays with an assured demeanor and consistent focus.
Crafts separation with a deep bag of tricks.
Subtle tempo changes manufacture separation windows.
Stacks corners on his hip and syncs his pace to the ball’s flight.
Has a strong feel for maintaining catch space on fades and 50/50s.
Effective use of size to shield defenders from the catch-point.
","
Below-average footwork and release quickness against press.
Loses route speed getting through vertical stems.
Below-average top-end speed and separation burst.
Run-after-catch talent is average.
Missed time due to injury during the 2022, 2024 and 2025 seasons.
",TRUE,"WR","WR",202,"32004441-4e49-0797-9e3e-b27051043f49","CJ Daniels","DAN490797","CJ","Daniels","Lilburn, GA","Miami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Average backup or special-teamer. (5th-6th)","Avg."
"1ce3d2ff-ff6f-4fbf-964d-d4a2348b159a",2026,31.75,69.1,NA,"Senior",63.93,NA,5.82,9.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/3200444f-4e15-3725-b553-bef885b008a9",73.625,NA,"Donaldson is a big-time run finisher with good touchdown production. He’s a tunnel-vision runner with good power but doesn’t work beyond the assigned gap very often, regardless of what is in front of him. He looked a little more dynamic against Big 12 competition during his three seasons at West Virginia, but he profiled as more of a downhill hammer at Ohio State in 2025. He’s ordinary on third down in protection and out of the backfield. Donaldson profiles as a potential RB3 with short-yardage value who could handle a heavier workload if asked.",55.61,"Lance Zierlein",NA,NA,NA,NA,"
Thick-framed back with outstanding touchdown production.
Times his cuts off the lead blocker’s hip on contact.
Runs with square pads and downhill commitment.
Leans and drives through contact to break tackles or fall forward.
Mushes angle tackles with a heavy stiff-arm.
Knows where to be in pass protection.
","
One-speed runner lacking desired burst through the line.
Below-average lateral quickness to bounce or redirect.
Lacks vision to locate and slide to small lane openings.
Rarely reconfigures his track when lanes are closed.
Needs more patience in allowing blocks to develop.
Little add-on value out of the backfield.
",TRUE,"RB","RB",230,"3200444f-4e15-3725-b553-bef885b008a9","CJ Donaldson","DON153725","CJ","Donaldson","Miami, FL","Ohio State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Average backup or special-teamer. (5th-6th)","Below Avg."
"8057d5ed-4641-4d17-8aa0-857ab26a0195",2026,31.125,77.78,NA,"Senior",76.26,NA,5.96,9.25,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004b4c-5506-6027-f76c-28f079ee9af7",74.25,NA,"Much was expected of Klubnik after a strong showing in 2024, but his play and production declined in 2025. He’s undersized but athletic and shows an ability to attack zone windows with adequate velocity over the first two levels. He can make some timing throws with anticipation when in rhythm. However, when the first read isn’t there, his field vision is average and he’s not good enough off-platform/out of structure to succeed at a high enough rate. The accuracy numbers to most areas of the field fall below the mark, but tape study shows a high drop count by his receivers. While his designed run production fell off in 2025, he remains pocket-mobile, avoiding sacks and exploiting rushing lanes. Maintaining poise and mechanics are essential, so finding a short passing attack with a competent run game feels like a must for Klubnik.",73.29,"Lance Zierlein",NA,NA,NA,NA,"
Ball comes out with a quick, compact release.
Good anticipation and rhythm on his timing throws.
Can dart passes into zone windows when sitting down on his throw.
Allows big receivers a chance to make a play over smaller corners.
Floats deep sideline throws with better accuracy than stats suggest.
Production and completion percentage hurt by excessive drops.
Shows ability to manage and manipulate the rush with his feet.
Quick acceleration to escape closing rush and go get yards.
","
Tries to muscle throws outside the numbers with his upper half.
Rushes and misses open throws when he gets out of rhythm.
Missed wide open touchdown throws in the face of pressure.
Struggled to extend plays and deliver throws with consistency.
Loses firmness of platform as he works through his progressions.
Below-average field vision to quickly diagnose coverages.
Run success saw a sharp decline in 2025.
",TRUE,"QB","QB",207,"32004b4c-5506-6027-f76c-28f079ee9af7","Cade Klubnik","KLU066027","Cade","Klubnik","Austin, TX","Clemson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Traits or talent to be more than average backup. (4th)","Good"
"728dd46e-8040-4f1a-88b2-9e511d7ea9e3",2026,30.125,67.98,NA,"Senior",68.93,NA,6,9.375,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004355-5243-2980-b193-88a03dae0337",74.75,"Kony Ealy","The tape doesn’t quite match the production, but with only one season as a starter, Curry’s play should continue to improve. He has good size and can play edge in even or odd fronts. He uses lower-body power to help access the pocket but his rush lacks explosiveness and a healthy set of go-to moves to open the protection up. He can rush from the interior, allowing teams to get more speed on the field. He’s built to hold up at the point but would benefit from an uptick in aggression to better command both his positioning and the block. Curry is athletic dropping into space and fits the mold of a stand-up edge with special-teams value.",72.07,"Lance Zierlein",NA,NA,NA,NA,"
Monster 2025 output with 66 tackles, 16.5 tackles for loss and 11 sacks.
Plays with sturdy base and good balance through contact.
Upper-body power to yank blockers off-balance at the point.
Uses press-and-release to open edges as a run defender.
Strong hips help force his way through redirection into the pocket.
Hits spin-counters with good footwork and quickness.
Sniffs out screens quickly and hustles to the action.
Smooth and athletic when dropping into coverage.
","
Average upfield burst and hand work through the turn.
Linear rush lacks fluidity when changing angles.
Too sticky when tackles ride him past the pocket.
Block attack lacks desired violence at the point.
Needs cleaner take-on technique to control the rep.
Absorbs the worst of it when spilling the puller.
",TRUE,"EDGE","DL",257,"32004355-5243-2980-b193-88a03dae0337","Caden Curry","CUR432980","Caden","Curry","Greenwood, IN","Ohio State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Traits or talent to be more than average backup. (4th)","Avg."
"16af396a-d0ef-4c28-8b75-c6e380392b53",2026,35,77.37,NA,"Senior",71.42,NA,6.39,10.875,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/32004241-4e41-4915-7867-f5ec0fc4dc5b",78.25,"Gervon Dexter Sr.","Big-framed, long-limbed interior defender whose play needs more polish to consistently match his traits. Banks has a quick first step. He can stun/control single blocks when his hand strikes are timely and accurate, but he needs faster disengagement to increase his tackle count. His high center of gravity allows double teams to generate displacement, so a move to odd-front end could be in his best interest as a run defender. Like a grappler without submission knowledge, Banks is still learning to unlock his physical advantages so he can turn them into sacks.",66.19,"Lance Zierlein",NA,NA,NA,NA,"Outstanding physical traits with good short-area quickness.Uses long arms and heavy hands to stun blockers.Has power to press and separate at the point.Controls the action convincingly when he lands first.Above-average first-step quickness and pursuit movements.Rush traits waiting to be unlocked as a pro.Combines step fake and slap to create pressure opportunities.Above-average burst to close on the quarterback.","
Looked heavier and slower in 2025, when he dealt with foot injury.
Plays with high hips, losing ground to double teams.
Hands get a little sloppy working from blocker to blocker.
Takes time to disengage and tackle his gaps.
Lacks openings and closings as a pass rusher.
Fatigues and sees his rush effectiveness decline.
",TRUE,"DT","DL",327,"32004241-4e41-4915-7867-f5ec0fc4dc5b","Caleb Banks","BAN414915","Caleb","Banks","Detroit, MI","Florida",NA,NA,"OFFICIAL",114,"OFFICIAL",5.04,"UNOFFICIAL",1.76,NA,NA,NA,NA,"OFFICIAL",32,"Will become a good NFL starter within two years. (1st)","Avg."
"31b56715-7c58-441b-a7f9-a2bb20aeb92a",2026,32.5,74.95,NA,"Senior",72.79,NA,5.9,10.125,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/3200444f-5521-0628-7544-21dec6e12fbe",75.5,NA,"Douglas is a long, slender outside target with good production but uneven tape. He has enticing moments, showcasing his catch radius/ball skills on fades and deep throws. Douglas’ focus drops and an inability to win contested catches at a high enough rate can’t be overlooked, though. He shows quick acceleration for a tall receiver, but his top-end speed is relatively non-threatening to defenses. Douglas can expect to be crowded by NFL cornerbacks and forced to prove he can uncover. There are flashes to build on, but he’ll have to battle to make a roster as a backup.",66.63,"Lance Zierlein",NA,NA,NA,NA,"
Tall and long with a 79-inch wingspan.
Shows an ability to play through early route contact.
Smooth and natural when playing fades and deep balls.
Makes good use of his catch radius on wide/high throws.
Able to pluck and hide the ball from defenders.
Displayed willingness to help near the line as a run blocker.
","
Average salesmanship hitting double moves.
Drive phase might lack credibility against NFL coverage.
Takes time to gather and open on comebacks.
Had too many focus drops in 2025.
Struggles to create a clean workspace when contested.
",TRUE,"WR","WR",206,"3200444f-5521-0628-7544-21dec6e12fbe","Caleb Douglas","DOU210628","Caleb","Douglas","Missouri City, TX","Texas Tech",NA,NA,"OFFICIAL",126,"OFFICIAL",4.39,"UNOFFICIAL",1.55,NA,NA,NA,NA,"OFFICIAL",31.5,"Average backup or special-teamer. (5th-6th)","Avg."
"095ce0fa-e258-4b09-abda-e3ed5521d153",2026,30.25,76.29,NA,"Junior",83.74,NA,6.47,9.5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/god-prospect-headshots/2023/3200444f-5766-2609-e99c-c3f1d8460a62",71.625,"Jalen Pitre","Productive, high-effort safety with three years of starting experience in big games at Alabama and Ohio State. Downs is an alpha who brings immense juice on each snap. He’s at his best when deployed near the line as a box safety or big nickel back. He’ll gamble a little bit as a run defender, but he makes more than enough disruptive plays near the line of scrimmage to make up for it. He’s fluent in man or zone over the first two levels and is rarely fooled by play-action or misdirection. While he’s quick to close and strike underneath, there are hints of caution that prevent him from making more plays on the football. Downs isn’t the biggest, fastest or most versatile player, but he consistently puts his stamp on games.",81.43,"Lance Zierlein",NA,NA,NA,"“He plays a lot like Budda (Baker) when he was coming out of Washington. Similar mentality and playing style.” – NFC scouting director","
Agent of disruption near the line of scrimmage.
Does not hesitate to step up in run support.
Mirrors slashing runners with twitchy change of direction and body control.
Becomes tackle magnet once the run spills outside the tackle box.
Disciplined in processing stacks, bunches and route combinations.
Denies receiver leverage from off-man coverage.
Explodes laterally to mirror breaks and stays sticky through transitions.
Plays with outstanding awareness and is hard to con with misdirection.
Good instincts and burst to close on crossers and digs.
Quick finisher from short zone and consistently limits YAC against the quick game.
","
Races off the edge and dives wildly into the backfield.
Downhill appetite can get him trapped in the trash.
Inconsistent wrapping and running through tackles.
Focuses too much on the receiver instead of locating the ball.
Lacks length to defend jump balls downfield.
Has some trouble with the size of “Y” tight ends in man coverage.
",TRUE,"SAF","DB",206,"3200444f-5766-2609-e99c-c3f1d8460a62","Caleb Downs","DOW662609","Caleb","Downs","Hoschton, GA","Ohio State",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High ceiling prospect with some risk associated. (1st)","Good"
