Year,player,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,athlete_id
2013,Nico Johnson,alabama,ILB,73.63,248,9.25,33.25,NA,4.73,NA,30,115,4.44,7.38,NA,482656
2013,Oscar Johnson,louisiana tech,OT,77.25,331,10.25,34.28,NA,5.49,19,22,88,5.06,7.9,NA,NA
2013,Rufus Johnson,tarleton state,DE,77.25,272,9.75,34,NA,4.75,20,34.5,122,4.56,7.43,NA,NA
2013,TJ Johnson,south carolina,C,76.25,310,9.5,33.48,NA,5.33,32,25.5,96,4.74,NA,NA,NA
2013,Zach Johnson,eastern washington,OLB,73.13,218,9.25,30.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Jamaal Johnson-Webb,alabama a&m,OG,77,313,10,35.68,NA,5.37,17,23,92,4.74,7.9,NA,NA
2013,Abry Jones,georgia,DT,75.38,313,9.75,35.08,NA,5.06,30,26.5,101,4.94,7.83,NA,NA
2013,Barrett Jones,alabama,C,76.5,306,10.25,34.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Brandon Jones,rutgers,CB,72.25,191,8.38,30.875,NA,4.56,17,36.5,118,4.08,6.76,NA,382164
2013,CJ Jones,texas a&m,FS,71.5,192,9.63,33.125,NA,4.38,14,40.5,137,4.12,6.87,NA,510284
2013,Chris Jones,bowling green (oh),DT,73.63,302,10.75,32.68,NA,5.33,30,24.5,106,4.44,NA,NA,NA
2013,Datone Jones,ucla,DE,75.88,283,10,32.68,NA,4.8,29,31.5,112,4.32,NA,NA,380732
2013,Don Jones,arkansas state,SS,71.13,191,9,31.5,NA,4.4,17,42,127,4.48,7.19,NA,384789
2013,Jarvis Jones,georgia,OLB,74.38,241,9.13,33.08,13,4.74,20,30.5,111,4.71,7.46,NA,480493
2013,Landry Jones,oklahoma,QB,76.13,225,9.18,33,28,5.11,NA,31,115,4.3,NA,NA,377845
2013,Dion Jordan,oregon,DE,78.25,248,10,33.78,NA,4.6,NA,32.5,122,4.35,NA,NA,NA
2013,Kyle Juszczyk,harvard,FB,73.25,248,9.13,32.625,NA,4.71,24,37,121,4.19,6.93,NA,NA
2013,Nick Kasa,colorado,TE,77.88,269,9.18,32.78,NA,4.71,22,31.5,113,4.45,7.18,NA,480650
2013,Brandon Kaufman,eastern washington,WR,77,216,9.28,32.28,NA,4.67,9,33.5,115,4.44,6.96,NA,NA
2013,Travis Kelce,cincinnati,TE,76.88,257,9.63,33.75,22,4.63,NA,35,124,4.42,7.09,NA,377964
2013,David King,oklahoma,DE,76.25,275,9.75,34,NA,4.7,27,32,114,NA,NA,NA,3121169
2013,Tavarres King,georgia,WR,72.25,189,9.48,33.08,NA,4.47,11,36.5,123,4.33,NA,NA,378226
2013,AJ Klein,iowa state,ILB,73.25,250,10.25,32.78,NA,4.66,20,33,113,4.35,7.06,NA,480706
2013,Collin Klein,kansas state,QB,76.88,226,9.28,32,NA,4.78,NA,29,111,4.4,NA,NA,381823
2013,Josh Kline,kent state (oh),OG,74.63,307,9.38,31.5,NA,5.06,25,27,102,4.59,7.63,NA,NA
2013,Jake Knott,iowa state,OLB,73.75,243,9.75,31,NA,4.84,20,34,113,4.3,7.16,NA,480694
2013,Scott Kovanda,ball state (in),P,74.25,207,10.13,31.5,NA,NA,NA,NA,NA,NA,NA,NA,378378
2013,Joe Kruger,utah,DE,78.25,269,10,34.38,NA,4.83,24,34,117,4.46,NA,NA,503046
2013,Edmund Kugbila,valdosta state (ga),OG,76.13,317,10.25,34.78,NA,5.31,23,22.5,105,4.65,NA,NA,NA
2013,Eric Kush,california (pa),C,75.88,304,9.75,32.875,NA,5.04,25,30,108,4.35,7.4,NA,NA
2013,Eddie Lacy,alabama,RB,71,220,9.48,31,17,4.55,NA,33.5,NA,NA,7.33,NA,480263
2013,Marcus Lattimore,south carolina,RB,71.25,219,9.88,32.5,18,4.65,NA,NA,NA,NA,NA,NA,501517
2013,Alec Lemon,syracuse,WR,73.25,202,8.48,31.18,NA,4.59,7,32,112,4.29,NA,NA,483218
2013,Corey Lemonier,auburn,DE,75.38,255,10.13,34.48,NA,4.6,27,33,119,4.4,NA,NA,NA
2013,Robert Lester,alabama,SS,73.25,220,9.75,32.08,NA,4.66,7,33.5,117,4.31,7.29,NA,382605
2013,Kapron Lewis-Moore,notre dame,DT,75.63,298,10,33.625,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Zach Line,southern methodist (tx),FB,72.5,232,8.68,30.75,NA,4.77,26,30.5,111,4.4,7.12,NA,380301
2013,Jeff Locke,ucla,P,72.88,209,9,30.5,NA,NA,NA,NA,NA,NA,NA,NA,380723
2013,Bennie Logan,louisiana state,DT,73.88,309,10.25,34.08,NA,5.08,30,25,104,4.67,NA,NA,NA
2013,PJ Lonergan,louisiana state,C,75.25,304,10.13,33.08,NA,5.38,25,26,92,4.93,8.01,NA,NA
2013,Kyle Long,oregon,OT,78.13,313,11,33.38,29,4.94,NA,28,107,4.63,NA,NA,NA
2013,John Lotulelei,nevada las vegas,OLB,71.38,233,10.63,32.38,NA,4.84,25,35.5,117,4.3,NA,NA,518464
2013,Star Lotulelei,utah,DT,74.5,320,9.75,33.58,NA,5.14,38,30,105,4.63,7.79,NA,503048
2013,Philip Lutzenkirchen,auburn,TE,75.25,258,10.28,33.28,NA,4.94,21,30.5,112,4.35,7.12,NA,480384
2013,Joe Madsen,west virginia,C,75.38,310,9.5,30.08,NA,5.2,25,25,98,4.83,7.57,NA,NA
2013,Lamar Mady,youngstown state (oh),OG,74,317,9.38,33.48,NA,5.48,35,23,95,4.82,7.61,NA,NA
2013,Brandon Magee,arizona state,OLB,71,223,9.13,28.68,NA,4.74,NA,29,114,4.68,7.59,NA,380421
2013,Brett Maher,nebraska,K,72,186,9.13,31.625,NA,NA,NA,NA,NA,NA,NA,NA,381158
2013,EJ Manuel,florida state,QB,76.63,237,10.38,35,28,4.65,NA,34,118,4.21,NA,NA,380849
2013,Stansly Maponga,texas christian,DE,73.88,256,10,34.18,NA,4.78,30,29.5,114,4.37,7.37,NA,NA
2013,Luke Marquardt,azusa pacific (ca),OT,80.5,315,10.25,34.48,NA,5.34,31,NA,NA,NA,NA,NA,NA
2013,Eric Martin,nebraska,OLB,72.75,237,9.88,32.75,NA,4.53,20,30.5,120,3.97,6.69,NA,481564
2013,Sam Martin,appalachian state (nc),P,72.13,206,8.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Tyrann Mathieu,louisiana state,CB,68.75,186,9.38,31.18,NA,4.5,4,34,117,4.14,NA,NA,504168
2013,Michael Mauti,penn state,OLB,73.88,243,10.5,32.48,NA,4.83,28,NA,NA,NA,NA,NA,377894
2013,Miguel Maysonet,stony brook (ny),RB,69,209,8.48,29.38,NA,4.54,20,31.5,107,4.43,7.01,NA,NA
2013,Onterio McCalebb,auburn,RB,70.25,168,9.08,31,NA,4.34,NA,34,121,4.32,7.02,NA,480385
2013,Demetrius McCray,appalachian state (nc),CB,72.88,187,9.25,33.78,NA,4.54,4,36,126,4.32,6.76,NA,174296
2013,Lerentee McCray,florida,OLB,74.13,250,10,33.375,NA,NA,NA,NA,NA,NA,NA,NA,381302
2013,TJ McDonald,southern california,FS,74.5,219,9.25,33.18,NA,4.59,19,40,131,4.2,NA,NA,480492
2013,Vance McDonald,rice (tx),TE,76.13,267,10.18,34.38,30,4.69,31,33.5,119,4.53,NA,NA,482477
2013,Bradley McDougald,kansas,FS,72.25,215,9.13,32.48,NA,4.74,19,34.5,122,4.44,NA,NA,480798
2013,Leon McFadden,san diego state,CB,69.63,193,9,32.38,NA,4.54,10,34.5,119,4.27,NA,NA,481177
2013,Brandon McGee,miami (fl),CB,71,193,9.13,32.08,NA,4.4,14,33.5,119,4.18,NA,NA,480222
2013,Stacy McGee,oklahoma,DT,75.25,308,9.75,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Steven Means,buffalo,OLB,75.63,257,9.75,34.625,NA,4.68,21,38.5,128,4.31,7.26,NA,383095
2013,Jonathan Meeks,clemson,SS,72.38,209,8.75,30.875,NA,4.55,23,33.5,115,4.72,7.13,NA,482953
2013,Aaron Mellette,elon (nc),WR,74.38,217,9.58,33.18,NA,4.54,9,33.5,123,4.41,NA,NA,NA
2013,Christine Michael,texas a&m,RB,70,220,9.38,31.5,11,4.54,27,43,125,4.02,NA,NA,480214
2013,Rontez Miles,california (pa),FS,71.63,203,10.25,32.78,NA,4.62,NA,36.5,123,4.27,6.85,NA,NA
2013,Stephane Milhim,massachusetts,OT,75.75,314,10.25,34.28,NA,5.23,NA,28.5,104,4.87,7.72,NA,NA
2013,Dee Milliner,alabama,CB,71.88,201,8.75,32.08,NA,4.37,NA,36,122,4.32,NA,NA,515911
2013,Jordan Mills,louisiana tech,OT,77,316,9.75,34.08,NA,5.37,20,28.5,101,4.88,NA,NA,NA
2013,Barkevious Mingo,louisiana state,OLB,76.25,241,9.63,33.68,NA,4.58,NA,37,128,4.39,NA,NA,NA
2013,Kevin Minter,louisiana state,ILB,71.75,246,9.38,32.08,NA,4.81,25,33,119,4.49,7.39,NA,481964
2013,TJ Moe,missouri,WR,71.5,204,9.78,30.18,NA,4.74,26,36,120,3.96,NA,NA,481531
2013,Sam Montgomery,louisiana state,DE,75.25,262,9.25,33.78,24,4.81,22,34.5,114,4.51,NA,NA,NA
2013,Nick Moody,florida state,OLB,73,236,9.63,31.48,NA,4.71,17,33,118,NA,NA,NA,380906
2013,Damontre Moore,texas a&m,DE,76.5,250,10.25,34.68,18,4.95,12,35.5,122,4.33,7.08,NA,500563
2013,Sio Moore,connecticut,OLB,72.75,245,10.25,33.58,NA,4.65,29,38,127,4.31,NA,NA,382327
2013,Zeke Motta,notre dame,FS,74.25,213,9.25,31.38,NA,4.83,11,35.5,126,4.16,NA,NA,483392
2013,Latavius Murray,central florida,RB,74.63,223,9.13,33.625,NA,4.38,22,36,124,4.36,6.81,NA,383847
2013,Ryan Nassib,syracuse,QB,74.13,227,10.18,32,41,5.06,NA,28.5,105,4.53,NA,NA,382584
2013,Xavier Nixon,florida,OT,77.63,321,10.13,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Alec Ogletree,georgia,OLB,74.5,242,10,33.48,16,4.7,20,33.5,122,4.39,7.07,NA,504007
2013,Alex Okafor,texas,DE,76.5,264,9.63,33.78,NA,4.78,21,31,112,4.43,7.26,NA,NA
2013,Lawrence Okoye,no college,DT,77.25,304,10.25,34.5,NA,4.84,30,36,127,4.65,7.42,NA,NA
2013,Ryan Otten,san jose state,TE,77.25,230,9.63,33.375,NA,4.69,17,33,112,4.62,7.5,NA,383243
2013,Vinston Painter,virginia tech,OT,76.25,306,9.88,34.08,NA,4.95,32,30.5,97,4.56,NA,NA,NA
2013,Nate Palmer,illinois state,OLB,74.13,248,9.63,33.875,NA,4.7,20,35.5,125,4.37,6.98,NA,5079552
2013,Chris Pantale,boston college,TE,77.13,254,10.28,33.28,NA,4.99,17,33.5,110,4.5,7.32,NA,380831
2013,Cordarrelle Patterson,tennessee,WR,73.88,216,9.08,31.68,11,4.42,NA,37,128,4.4,7.28,NA,532092
2013,Quinton Patton,louisiana tech,WR,72,204,9.38,32.78,NA,4.53,8,33,118,4.01,NA,NA,512774
2013,Sean Porter,texas a&m,OLB,73.25,229,9.25,32.28,NA,4.75,22,35,119,4.33,7.22,NA,483062
2013,Keith Pough,howard (dc),OLB,73.75,239,9.63,33.48,NA,4.9,17,33,118,4.47,NA,NA,NA
2013,Ty Powell,harding (ar),OLB,74.13,249,9.75,32.48,NA,4.64,28,37,122,4.4,NA,NA,NA
2013,Jordan Poyer,oregon state,CB,71.88,191,9.75,31.68,NA,4.54,8,30.5,118,4.18,NA,NA,482550
2013,Lonnie Pryor,florida state,FB,71.38,227,8.38,30.38,NA,4.7,17,30,114,4.55,NA,NA,480765
2013,Justin Pugh,syracuse,OG,76.5,307,10.25,32.08,NA,5.14,22,28.5,103,4.63,NA,NA,NA
2013,Mike Purcell,wyoming,DT,75,305,9.88,32.375,NA,5.18,26,31.5,116,4.68,7.59,NA,NA
2013,David Quessenberry,san jose state,OT,76.88,302,10.63,34.38,NA,5.08,25,29.5,112,4.45,NA,NA,NA
2013,Bacarri Rambo,georgia,FS,72.5,211,9.25,31.08,20,4.56,17,34.5,117,4.26,6.94,NA,382686
2013,Joseph Randle,oklahoma state,RB,72,204,8.68,31.75,NA,4.63,NA,35,123,4.23,7.01,NA,501595
2013,Kevin Reddick,north carolina,ILB,73.38,243,9.75,32.28,NA,4.72,23,30.5,113,4.33,7.13,NA,381514
2013,Jordan Reed,florida,TE,74.5,236,10.08,33.08,NA,4.72,16,NA,NA,NA,NA,NA,480262
2013,Kyler Reed,nebraska,FB,74.13,225,10.25,31.125,NA,4.47,19,41,127,4,6.62,NA,381057
2013,Eric Reid,louisiana state,FS,73.25,213,10,33.58,29,4.53,17,40.5,134,4.22,NA,NA,504161
2013,Greg Reid,florida state,CB,68.25,190,9,29.68,NA,4.46,10,30,NA,NA,NA,NA,480756
2013,Sean Renfree,duke,QB,75.13,219,9,32,NA,NA,NA,NA,NA,NA,NA,NA,381689
2013,Xavier Rhodes,florida state,CB,73.5,210,9,33.68,NA,4.43,14,40.5,132,4.65,7.29,NA,480766
2013,Sheldon Richardson,missouri,DT,74.5,294,10.5,34.48,9,5.02,30,32,116,4.59,7.33,NA,NA
2013,Theo Riddick,notre dame,RB,70.13,201,8.68,30,NA,4.68,14,32,118,4.32,6.99,NA,483393
2013,Mychal Rivera,tennessee,TE,75.25,242,10.28,32.58,NA,4.81,17,31,112,4.43,NA,NA,379316
2013,Nickell Robey,southern california,CB,67.25,169,9.13,29.68,NA,4.53,10,37.5,127,4.09,NA,NA,NA
2013,Denard Robinson,michigan,WR,70.5,199,9.08,32.58,NA,4.43,NA,36.5,123,4.22,NA,NA,480237
2013,DaRick Rogers,tennessee tech,WR,74.5,217,9.48,32.68,NA,4.52,10,39.5,132,4.06,NA,NA,NA
2013,Zach Rogers,tennessee,WR,72.13,182,9.38,30.5,NA,4.46,13,32,115,4.22,6.76,NA,483429
2013,Robbie Rouse,frenso state (ca),RB,65.75,190,9.28,28.38,NA,4.8,15,34,114,4.25,6.8,NA,484100
2013,Logan Ryan,rutgers,CB,71.13,191,9.63,31.38,NA,4.56,14,32.5,116,4.06,NA,NA,483131
2013,Etienne Sabino,ohio state,OLB,74,247,9.63,33.08,NA,4.75,24,34,114,4.28,7.34,NA,377882
2013,Lanear Sampson,baylor,WR,71.13,204,9.28,30.68,NA,4.46,20,33.5,119,4.38,NA,NA,379879
2013,Ace Sanders,south carolina,WR,67,173,8.78,29.48,NA,4.58,7,32,117,4.37,NA,NA,504290
2013,Brian Schwenke,california,C,75,314,10.25,32.08,31,4.99,31,26.5,108,4.74,NA,NA,482505
2013,Matt Scott,arizona,QB,74.13,213,9.08,30.25,22,4.69,NA,31,118,3.99,NA,NA,378126
2013,Quinn Sharp,oklahoma state,P,72.75,189,9.25,30.75,NA,NA,NA,NA,NA,NA,NA,NA,379935
2013,Kawann Short,purdue,DT,74.88,299,9.75,34.75,NA,5.08,29,27,100,4.65,7.55,NA,382047
2013,John Simon,ohio state,OLB,73.5,257,9.5,33.25,NA,4.62,NA,34,121,4.42,7.1,NA,NA
2013,Tharold Simon,louisiana state,CB,74,202,8.75,32.68,NA,4.51,9,34,128,4.31,7.01,NA,504169
2013,Dion Sims,michigan state,TE,76.88,262,10.48,33.18,NA,4.75,22,35,112,4.52,7.16,NA,481715
2013,Jamoris Slaughter,notre dame,SS,71.75,195,8.63,31.375,NA,NA,19,NA,NA,NA,NA,NA,385440
2013,Darius Slay,mississippi state,CB,71.88,192,9.38,32.28,10,4.36,14,35.5,124,4.21,NA,NA,512039
2013,Branden Smith,georgia,CB,70.63,172,9,30.625,NA,4.38,NA,34,128,4.11,6.86,NA,482764
2013,Geno Smith,west virginia,QB,74.38,218,9.28,32.5,24,4.58,NA,33.5,124,NA,NA,NA,488025
2013,Jared Smith,new hampshire,DT,75.38,302,10.5,33.48,NA,5.08,28,32.5,115,4.39,NA,NA,NA
2013,Mike Smith,kansas,WR,72,197,9.75,31,NA,4.59,10,33,118,4.37,7.03,NA,NA
2013,Quanterus Smith,western kentucky,DE,76.75,250,10.38,33.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Rodney Smith,florida state,WR,76.38,225,10.38,34.68,NA,4.51,NA,34.5,120,4.07,NA,NA,480779
2013,Brad Sorensen,southern utah,QB,76.5,229,9.28,32.25,NA,4.97,NA,29,112,4.55,NA,NA,NA
2013,Ryan Spadola,lehigh (pa),WR,73.25,204,9.68,30.68,NA,4.48,15,33.5,119,4.07,NA,NA,NA
2013,Akeem Spence,illinois,DT,72.63,307,10,33.48,NA,5.15,37,30,107,4.72,NA,NA,NA
2013,Damion Square,alabama,DE,74.25,293,10.38,32.125,NA,5.23,NA,NA,NA,4.87,7.99,NA,382612
2013,Zac Stacy,vanderbilt,RB,68.38,216,8.58,30.25,NA,4.55,27,33,122,4.17,NA,NA,483439
2013,Daimion Stafford,nebraska,FS,71.63,221,9.25,31.18,NA,4.69,21,30.5,111,4.26,NA,NA,514535
2013,Matt Stankiewitch,penn state,C,74.75,302,10,32.48,NA,5.43,27,24,92,4.96,NA,NA,NA
2013,Jawanza Starling,southern california,SS,72.75,202,8.75,32.08,NA,4.64,17,36,122,4.34,NA,NA,480496
2013,Jonathan Stewart,texas a&m,ILB,75.75,242,9.38,32.58,NA,4.68,19,31,118,4.53,NA,NA,377895
2013,Walter Stewart,cincinnati,DE,75.63,246,9,33,NA,4.69,16,37.5,123,4.4,7.28,NA,377974
2013,Kenny Stills,oklahoma,WR,72.5,194,9.08,30.48,NA,4.38,16,33.5,124,4.35,7.13,NA,501915
2013,Jake Stoneburner,ohio state,TE,75.38,252,9.38,32.28,NA,4.65,18,34.5,116,4.27,NA,NA,377883
2013,Caleb Sturgis,florida,K,69.88,188,8.75,30,NA,NA,NA,NA,NA,NA,NA,NA,378619
2013,Zach Sudfeld,nevada,TE,78.75,253,9.75,33.5,NA,4.78,11,37,113,4.41,7.08,NA,242036
2013,Dax Swanson,sam houston state (tx),CB,70,186,8.75,30.38,NA,4.56,15,33,122,4.33,6.92,NA,NA
2013,DJ Swearinger,south carolina,FS,70.5,208,9.5,32.38,28,4.67,17,37,124,4.11,NA,NA,483193
2013,Rod Sweeting,georgia tech,CB,71.25,189,9,31.28,NA,4.42,11,37,124,NA,7.11,NA,483022
2013,Ryan Swope,texas a&m,WR,72.13,205,8.48,31.38,NA,4.34,16,37,125,4.25,NA,NA,483069
2013,Bruce Taylor,virginia tech,ILB,73.25,234,10.38,33.18,NA,5.01,19,30.5,115,4.39,NA,NA,NA
2013,Cooper Taylor,richmond (va),SS,76.75,228,9.63,32.25,NA,4.49,23,36.5,127,4.29,6.96,NA,377765
2013,Devin Taylor,south carolina,DE,79,266,10.38,36.08,NA,4.72,14,35,128,4.3,NA,NA,382777
2013,Jamar Taylor,boise state,CB,70.63,192,9.13,30.68,NA,4.39,22,35,127,4.06,NA,NA,378361
2013,Mike Taylor,wisconsin,OLB,73.38,234,9.25,32,NA,NA,NA,NA,NA,NA,NA,NA,381010
2013,Stepfan Taylor,stanford,RB,69.13,214,8.58,30.13,NA,4.76,17,30,110,4.5,NA,NA,482574
2013,Manti Te'o,notre dame,ILB,73.25,241,9.5,32.48,23,4.82,21,33,113,4.27,NA,NA,517633
2013,Chase Thomas,stanford,OLB,75.25,244,9.63,32.28,NA,4.91,18,32,113,4.31,NA,NA,380487
2013,Dallas Thomas,tennessee,OT,77.5,306,10.38,33.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,Phillip Thomas,frenso state (ca),FS,72.5,208,9.25,30.58,NA,4.65,14,35,122,4.15,6.78,NA,NA
2013,Shamarko Thomas,syracuse,SS,68.88,213,9.25,31.48,NA,4.42,28,40.5,133,4.26,6.84,NA,483226
2013,Kenbrell Thompkins,cincinnati,WR,72.63,193,8.68,32.28,NA,4.54,8,33.5,121,4.21,NA,NA,502349
2013,Chris Thompson,florida state,RB,67.13,192,9.28,30.25,NA,4.42,21,35,NA,NA,NA,NA,480764
2013,Hugh Thornton,illinois,OG,75.25,320,10,34.18,NA,5.11,27,NA,NA,4.63,NA,NA,NA
2013,Levine Toilolo,stanford,TE,80.13,260,10.28,34.48,NA,4.86,17,31,113,4.57,NA,NA,482565
2013,JC Tretter,cornell (ny),OG,75.63,307,10.13,33.38,NA,5.09,29,29.5,109,4.69,NA,NA,NA
2013,Desmond Trufant,washington,CB,71.63,190,8.63,31.28,22,4.38,16,37.5,125,3.85,6.67,NA,482597
2013,Matthew Tucker,texas christian,RB,72.38,221,9.28,30.25,NA,4.55,17,35.5,118,4.44,7.13,NA,481296
2013,Jeff Tuel,washington state,QB,75,218,9.25,32.375,NA,4.6,NA,32,111,4.12,6.9,NA,482620
2013,Kenny Vaccaro,texas,FS,72,214,10,32.68,22,4.63,15,38,121,4.06,NA,NA,481808
2013,James Vandenberg,iowa,QB,74.75,226,9.68,30.25,NA,4.92,NA,32,116,4.52,NA,NA,381738
2013,Conner Vernon,duke,WR,72.25,196,9.28,30.48,NA,4.68,NA,32.5,125,4.22,NA,NA,482761
2013,LaAdrian Waddle,texas tech,OT,78,321,10.75,36,NA,5.41,NA,29,102,4.9,8.23,NA,NA
2013,Ricky Wagner,wisconsin,OT,77.88,308,9.88,34.08,NA,5.17,20,31.5,101,4.91,NA,NA,NA
2013,Spencer Ware,louisiana state,RB,70.13,228,9.63,30.125,NA,4.62,17,35.5,119,4.27,7.07,NA,504167
2013,Larry Warford,kentucky,OG,75,332,9.5,33.38,NA,5.58,28,22.5,96,5.1,NA,NA,NA
2013,Chance Warmack,alabama,OG,74,317,9.63,34.68,9,5.49,NA,NA,110,5.01,7.93,NA,NA
2013,Cornelius Washington,georgia,DE,76,265,9.5,34.08,NA,4.55,36,39,128,4.74,7.47,NA,NA
2013,Earl Watford,james madison (va),OG,75.38,300,10,34.08,NA,5.06,24,30,107,5,NA,NA,NA
2013,Menelik Watson,florida state,OT,77.13,310,10.38,34.08,20,5.29,19,24.5,103,5.01,NA,NA,NA
2013,Jason Weaver,southern mississippi,OT,76.38,313,9.25,34.08,NA,5.44,23,21,94,5.07,7.77,NA,NA
2013,BW Webb,william & mary (va),CB,70.25,184,9.38,30.28,NA,4.51,14,40.5,132,3.84,NA,NA,NA
2013,Kayvon Webster,south florida,CB,70.5,195,8.5,32.48,NA,4.41,14,35,125,4.17,6.89,NA,482875
2013,Bjoern Werner,florida state,DE,75.25,266,9.63,33.28,NA,4.83,25,31,111,4.4,NA,NA,501100
2013,John Wetzel,boston college,OT,79,315,10,34.08,NA,5.46,22,25,105,4.81,NA,NA,NA
2013,Markus Wheaton,oregon state,WR,71,189,9.18,32.68,NA,4.45,20,37,120,4.02,NA,NA,482558
2013,Anthony White,michigan state,DT,72.75,335,9.38,32.5,NA,5.26,27,29.5,101,4.93,8.01,NA,4918116
2013,JJ Wilcox,georgia southern,SS,72,213,9,31.08,15,4.57,17,35,124,4.09,NA,NA,NA
2013,Brandon Williams,missouri southern,DT,73.25,335,9.75,32.58,NA,5.37,38,29.5,102,4.91,NA,NA,NA
2013,Brennan Williams,north carolina,OT,77.63,318,10.5,34,NA,5.27,NA,28.5,101,4.88,8.08,NA,3932512
2013,Duke Williams,nevada,SS,71,203,9.75,32,NA,4.52,13,37.5,126,4,7.17,NA,480554
2013,Jesse Williams,alabama,DT,75.38,323,9.38,32.08,NA,4.94,30,NA,NA,4.83,7.81,NA,4360631
2013,Kerwynn Williams,utah state,RB,68.13,196,9.18,29.75,NA,4.48,17,35,118,4.15,NA,NA,505058
2013,Michael Williams,alabama,TE,77.75,278,10.13,32.75,NA,5.19,11,25.5,96,4.9,8.15,NA,382616
2013,Nathan Williams,ohio state,OLB,75,241,10.13,30.58,NA,4.88,24,35,113,4.44,NA,NA,382005
2013,Nicholas Williams,samford (al),DT,76.5,309,10.25,34.18,NA,4.94,28,33,111,4.65,NA,NA,NA
2013,Quentin Williams,northwestern,DE,74.5,243,9.75,31.125,NA,4.82,16,33.5,114,4.33,7.16,NA,381626
2013,Shawn Williams,georgia,SS,71.88,213,8.38,30.68,22,4.46,25,36,120,4.25,NA,NA,482774
2013,Steve Williams,california,CB,68.88,181,8.13,30.48,NA,4.42,12,40.5,128,4.1,NA,NA,482487
2013,Sylvester Williams,north carolina,DT,74.63,313,10.75,33.48,25,5.03,27,26.5,102,4.8,NA,NA,516348
2013,Terrance Williams,baylor,WR,74,208,8.68,31.28,NA,4.52,11,32.5,119,4.32,NA,NA,379892
2013,Tourek Williams,florida international,DE,74.88,260,9.5,32.48,NA,4.92,25,33,112,4.46,7.44,NA,NA
2013,Trevardo Williams,connecticut,OLB,73.25,241,9.38,32.28,14,4.57,30,38,124,4.35,7.24,NA,NA
2013,Vince Williams,florida state,ILB,72.75,233,9.13,31.5,NA,4.76,22,32.5,111,4.67,7.53,NA,377669
2013,Luke Willson,rice (tx),TE,77.38,251,9.5,32.625,NA,4.51,23,38,122,4.29,7.08,NA,383454
2013,Braden Wilson,kansas state,FB,75.5,251,10.08,33.38,NA,4.81,22,33,113,4.4,7.36,NA,481498
2013,Marquess Wilson,washington state,WR,74.63,194,9.28,31.18,NA,4.51,7,34.5,122,4.33,NA,NA,504845
2013,Tyler Wilson,arkansas,QB,74.13,215,8.68,31.38,20,4.95,NA,28.5,112,4.39,NA,NA,382642
2013,Brad Wing,louisiana state,P,74.38,205,9.5,32,NA,NA,NA,NA,NA,NA,NA,NA,504174
2013,George Winn,cincinnati,RB,70.5,218,9.78,30.88,NA,4.75,22,34.5,119,4.33,7.13,NA,377977
2013,Brian Winters,kent state (oh),OG,75.63,320,9.75,32.75,NA,5.22,9,31.5,107,4.77,7.55,NA,NA
2013,Earl Wolff,north carolina state,SS,71.25,209,9.13,31.48,NA,4.44,NA,39,134,4.07,6.96,NA,381571
2013,Cierre Wood,notre dame,RB,71.25,213,8.58,30.88,NA,4.56,16,37.5,124,4.29,6.87,NA,480250
2013,Robert Woods,southern california,WR,72.38,201,9.28,31.08,23,4.51,14,33.5,117,4.47,NA,NA,500234
2013,Khalid Wooten,nevada,CB,71,210,9.13,32.68,NA,4.53,17,33.5,117,4.18,NA,NA,383193
2013,Tom Wort,oklahoma,ILB,72,235,8.75,31.08,NA,4.78,21,31.5,111,4.51,NA,NA,481639
2013,Blidi Wreh-Wilson,connecticut,CB,72.75,195,8.63,32.08,33,4.53,14,36,128,4.12,NA,NA,382312
2012,Emmanuel Acho,texas,OLB,73.63,238,10,33,NA,4.64,24,35.5,118,NA,NA,NA,380109
2012,Jeff Adams,columbia (ny),OT,78,306,NA,NA,NA,5.13,19,34.5,113,4.65,7.27,NA,NA
2012,Joe Adams,arkansas,WR,70.63,179,9.38,31.88,NA,4.51,7,36,123,4.18,NA,NA,382617
2012,Mike Adams,ohio state,OT,79.25,323,10.88,34,NA,5.28,19,28.5,100,4.95,NA,NA,NA
2012,Chas Alecxih,pittsburgh,DT,75.75,296,10.38,33.38,NA,5.31,19,25.5,99,4.62,7.71,NA,378069
2012,Frank Alexander,oklahoma,DE,75.75,270,9.75,35,NA,4.82,24,34.5,117,4.59,7.48,NA,232169
2012,Antonio Allen,south carolina,SS,73.5,210,9.38,32.5,NA,4.58,17,34,118,4.25,NA,NA,244297
2012,Dwayne Allen,clemson,TE,75.13,255,9.63,33,NA,4.85,27,32,110,4.37,NA,NA,381462
2012,Jeff Allen,illinois,OT,75.88,307,10,33.5,NA,5.17,26,27.5,102,4.9,7.57,NA,377715
